nameseq,k1,k2,k3,label
lcl|Zmarina_Zosma23g00490.1,1.925718544744172,3.808690942798081,5.649574016125588,0
lcl|Zmarina_Zosma23g00600.1,1.964173622748238,3.878980711467608,5.763116356191047,0
lcl|Zmarina_Zosma23g00840.1,1.9831435323672908,3.932683467405421,5.813626064672512,0
lcl|Zmarina_Zosma23g00960.1,1.9294525363559363,3.828725920114917,5.6737158269608585,0
lcl|Zmarina_Zosma23g01360.1,1.9992424207686312,3.9463238011888153,5.7931313519760295,0
lcl|Zmarina_Zosma240g00060.1,1.9538307268871606,3.8884468663285885,5.765504348196815,0
lcl|Zmarina_Zosma240g00200.1,1.9611476620517105,3.8943887127522916,5.733447314690168,0
lcl|Zmarina_Zosma240g00220.1,1.984696096233929,3.929584235312106,5.7463357395996,0
lcl|Zmarina_Zosma241g00250.1,1.931158616353005,3.8439234826738544,5.688027925058608,0
lcl|Zmarina_Zosma241g00290.1,1.9663209808977118,3.8869402783318696,5.705691993185872,0
lcl|Zmarina_Zosma241g00320.1,1.9164881321726475,3.757044884670636,5.453308407029689,0
lcl|Zmarina_Zosma2424g00010.1,1.9157175823165482,3.7639362819472213,5.489630012690595,0
lcl|Zmarina_Zosma244g00070.1,1.9302796070146893,3.819656839109981,5.596460824025356,0
lcl|Zmarina_Zosma246g00370.1,1.9424491120024188,3.8626819415533946,5.734394545079302,0
lcl|Zmarina_Zosma249g00040.1,1.9527116815141212,3.8299655099318985,5.5509493182415826,0
lcl|Zmarina_Zosma249g00180.1,1.972886306134462,3.884612067251256,5.717732268781685,0
lcl|Zmarina_Zosma24g00280.1,1.9908296845488453,3.9131951841235604,5.693747627477696,0
lcl|Zmarina_Zosma24g00310.1,1.9347962111118155,3.8187645712637415,5.600569859327889,0
lcl|Zmarina_Zosma24g00600.1,1.9885427790416406,3.901200176664491,5.699786380579347,0
lcl|Zmarina_Zosma24g01370.1,1.9086132170962136,3.732050077125642,5.402734389361045,0
lcl|Zmarina_Zosma250g00130.1,1.9904172627533947,3.930143867916726,5.681296526242578,0
lcl|Zmarina_Zosma251g00220.1,1.9419435661778055,3.7214636089638358,5.291796365704703,0
lcl|Zmarina_Zosma251g00280.1,1.9883415686077592,3.929594987017259,5.722253766933899,0
lcl|Zmarina_Zosma251g00320.1,1.955225027235009,3.8581041595374956,5.620939073438062,0
lcl|Zmarina_Zosma252g00100.1,1.9956907841074627,3.9638723551764334,5.828284216535333,0
lcl|Zmarina_Zosma253g00050.1,1.929754809666637,3.7983753197600816,5.536515384984799,0
lcl|Zmarina_Zosma253g00200.1,1.9551461847036553,3.8544014466014604,5.657442824112788,0
lcl|Zmarina_Zosma255g00160.1,1.9588023286840612,3.903627264610457,5.781086143844998,0
lcl|Zmarina_Zosma258g00250.1,1.9001382955600594,3.71134706813227,5.403328733749029,0
lcl|Zmarina_Zosma25g00440.1,1.9847239565427157,3.893534390452117,5.715191116431418,0
lcl|Zmarina_Zosma25g00550.1,1.9538367966609655,3.8746100105524692,5.74697353428743,0
lcl|Zmarina_Zosma25g01120.1,1.9471810014452724,3.8357814161563253,5.630085578099362,0
lcl|Zmarina_Zosma25g01170.1,1.949211447957077,3.8824776690994733,5.719422954670099,0
lcl|Zmarina_Zosma260g00020.1,1.943313093261609,3.8294149811268046,5.539982310851482,0
lcl|Zmarina_Zosma261g00040.1,1.9871292631642445,3.930252370448713,5.758270899604567,0
lcl|Zmarina_Zosma2622g00020.1,1.9947875048400905,3.8970358291496163,5.615618320892396,0
lcl|Zmarina_Zosma262g00010.1,1.9813992617774032,3.9421067830093928,5.791840404041478,0
lcl|Zmarina_Zosma262g00040.1,1.9942547400134152,3.9677398040849865,5.741173717067019,0
lcl|Zmarina_Zosma2635g00020.1,1.9582824053444634,3.8906798822172908,5.739818014671019,0
lcl|Zmarina_Zosma263g00070.1,1.971732902321882,3.91755165877362,5.80045634180392,0
lcl|Zmarina_Zosma264g00010.1,1.9436440111887556,3.8129338170378797,5.5326131067345665,0
lcl|Zmarina_Zosma265g00150.1,1.9861762087682988,3.938669467699019,5.743031171012949,0
lcl|Zmarina_Zosma265g00210.1,1.9760778659163265,3.9089475616012415,5.74189226290185,0
lcl|Zmarina_Zosma265g00330.1,1.9721513714682761,3.873960339537798,5.49392036693873,0
lcl|Zmarina_Zosma267g00050.1,1.9562220298272481,3.8873647826912254,5.746827739626831,0
lcl|Zmarina_Zosma267g00080.1,1.9926954039245734,3.979002899716748,5.8158584856862525,0
lcl|Zmarina_Zosma267g00160.1,1.9875702258249317,3.9655935110564613,5.897455969228718,0
lcl|Zmarina_Zosma267g00320.1,1.9489352309760548,3.8436214374815942,5.608113085399097,0
lcl|Zmarina_Zosma267g00340.1,1.9152899191611308,3.7394131650462965,5.395457505717188,0
lcl|Zmarina_Zosma267g00350.1,1.9889408786911178,3.9361547025491945,5.803558762260801,0
lcl|Zmarina_Zosma268g00010.1,1.9138662578058048,3.768710483999819,5.5458550726463205,0
lcl|Zmarina_Zosma268g00020.1,1.940990363893024,3.846130434267275,5.711664776397434,0
lcl|Zmarina_Zosma268g00050.1,1.965315896875457,3.892688146630138,5.757201666878706,0
lcl|Zmarina_Zosma268g00110.1,1.9393043671383747,3.815259104855574,5.569863976024985,0
lcl|Zmarina_Zosma269g00040.1,1.9525037978461501,3.868653990146875,5.744516047748215,0
lcl|Zmarina_Zosma269g00200.1,1.9451955047264542,3.8450738018276938,5.660085072016398,0
lcl|Zmarina_Zosma26g00090.1,1.9501518698343763,3.8517495246142146,5.686532866918028,0
lcl|Zmarina_Zosma26g00190.1,1.9500578018206318,3.8675229650117875,5.728545947229716,0
lcl|Zmarina_Zosma26g00400.1,1.9055229499327475,3.7854057968671526,5.633099502386735,0
lcl|Zmarina_Zosma26g00430.1,1.99360241415159,3.9682134708346273,5.91162931137514,0
lcl|Zmarina_Zosma26g00500.1,1.9260305673767264,3.817150568536459,5.627043017467465,0
lcl|Zmarina_Zosma26g00930.1,1.966276288237457,3.9023762586976245,5.708972349329456,0
lcl|Zmarina_Zosma26g01110.1,1.9663683568244232,3.889142208870879,5.75711903528455,0
lcl|Zmarina_Zosma26g01510.1,1.9499201380401412,3.8780533492489018,5.732021741217972,0
lcl|Zmarina_Zosma26g01560.1,1.9361312590035589,3.8203093447855196,5.57626016241084,0
lcl|Zmarina_Zosma270g00140.1,1.9875866847599126,3.960404950916921,5.9090157337612625,0
lcl|Zmarina_Zosma270g00210.1,1.9696118551394184,3.8622702125249284,5.581581415239687,0
lcl|Zmarina_Zosma271g00060.1,1.8988531026106485,3.7760581258796817,5.6343659682755405,0
lcl|Zmarina_Zosma273g00080.1,1.9832958651753552,3.9411864635741742,5.863909073868741,0
lcl|Zmarina_Zosma273g00120.1,1.942100460010225,3.8487147242555433,5.694775512075605,0
lcl|Zmarina_Zosma277g00070.1,1.9597362951627229,3.9004940866373374,5.78658141208014,0
lcl|Zmarina_Zosma277g00180.1,1.9496685838763488,3.8266212924300858,5.598489014221604,0
lcl|Zmarina_Zosma278g00090.1,1.9775100958936782,3.9108515423973698,5.786077753352743,0
lcl|Zmarina_Zosma278g00190.1,1.9853565947080818,3.9489702138257603,5.860898204444342,0
lcl|Zmarina_Zosma278g00200.1,1.9856359139262136,3.9308922279992715,5.809326936506149,0
lcl|Zmarina_Zosma27g00330.1,1.961796770098083,3.8690203186367027,5.693145723380466,0
lcl|Zmarina_Zosma27g00350.1,1.9357948575594754,3.8442353757970777,5.599729636001509,0
lcl|Zmarina_Zosma27g00370.1,1.9694428189455722,3.899868424636786,5.759430736049217,0
lcl|Zmarina_Zosma27g00380.1,1.9565649420285807,3.901987233434366,5.810484553448861,0
lcl|Zmarina_Zosma27g00390.1,1.9503319363360818,3.86096507458659,5.686953897143326,0
lcl|Zmarina_Zosma27g00580.1,1.973947204537353,3.9243023560306542,5.845796573919989,0
lcl|Zmarina_Zosma27g00740.1,1.999499283319959,3.925174995158164,5.6657451654092235,0
lcl|Zmarina_Zosma27g00750.1,1.9639753525300603,3.8893898296725635,5.743088027752251,0
lcl|Zmarina_Zosma27g00770.1,1.9742707895934792,3.879373726383783,5.66918775943932,0
lcl|Zmarina_Zosma27g00780.1,1.9643482708058098,3.901021519837573,5.7436000908700535,0
lcl|Zmarina_Zosma27g00860.1,1.9514813551806074,3.866019139755124,5.732430226066258,0
lcl|Zmarina_Zosma27g01310.1,1.784434789793648,3.465063448866596,4.924878673473895,0
lcl|Zmarina_Zosma27g01400.1,1.9703487901818708,3.9001557796304835,5.6355823313709195,0
lcl|Zmarina_Zosma27g01480.1,1.9889685804914614,3.937717099309756,5.692350377027467,0
lcl|Zmarina_Zosma280g00030.1,1.9784211754548122,3.907263343583374,5.764472352635275,0
lcl|Zmarina_Zosma281g00050.1,1.9954425506823683,3.932550210793121,5.768316435644928,0
lcl|Zmarina_Zosma281g00060.1,1.9877475384373815,3.928210684423399,5.817239878904133,0
lcl|Zmarina_Zosma281g00120.1,1.913121373280903,3.7391668326444405,5.4684007112685755,0
lcl|Zmarina_Zosma281g00210.1,1.9658736422955272,3.878487495208745,5.688472350949643,0
lcl|Zmarina_Zosma281g00220.1,1.9589176543225209,3.9052861252167403,5.7772652166625305,0
lcl|Zmarina_Zosma281g00230.1,1.9467877168394825,3.8501496599117875,5.643259118072367,0
lcl|Zmarina_Zosma282g00060.1,1.996852466840248,3.903069250493121,5.637987202313412,0
lcl|Zmarina_Zosma282g00130.1,1.985387467392429,3.9276641185551706,5.8119935003505665,0
lcl|Zmarina_Zosma282g00140.1,1.9524671846763906,3.8635289904785663,5.707877619228959,0
lcl|Zmarina_Zosma283g00170.1,1.9503470420320697,3.8574119800487203,5.733160513866305,0
lcl|Zmarina_Zosma288g00160.1,1.936436235419882,3.8080108673936364,5.549497248440679,0
lcl|Zmarina_Zosma28g00040.1,1.9714530971430813,3.8782862060971284,5.6922510635292065,0
lcl|Zmarina_Zosma28g00060.1,1.9788555215864423,3.9387233063690346,5.866533065728879,0
lcl|Zmarina_Zosma28g00090.1,1.9771542193971994,3.9165366946931393,5.7680277832705515,0
lcl|Zmarina_Zosma28g00140.1,1.9783574359575047,3.9275660083061075,5.7461545205303315,0
lcl|Zmarina_Zosma28g00260.1,1.981651691098262,3.929629863925637,5.842204589435794,0
lcl|Zmarina_Zosma28g00460.1,1.9507689251596245,3.856744124193089,5.666134513138061,0
lcl|Zmarina_Zosma28g00580.1,1.9485542873068618,3.874559051009684,5.7501986517829,0
lcl|Zmarina_Zosma28g00595.1,1.9055033476701477,3.7643924662801878,5.479977594939873,0
lcl|Zmarina_Zosma28g00620.1,1.9497301578734278,3.872676044128897,5.745451815910716,0
lcl|Zmarina_Zosma28g00640.1,1.973242903787414,3.9122223348385297,5.8060870232094155,0
lcl|Zmarina_Zosma28g00650.1,1.9718766767468723,3.8678064880628695,5.655555563706023,0
lcl|Zmarina_Zosma291g00010.1,1.9245462934172601,3.7686626108639842,5.450768302392443,0
lcl|Zmarina_Zosma292g00060.1,1.988835069966077,3.9466865403335323,5.874349303683816,0
lcl|Zmarina_Zosma292g00150.1,1.9779079897294167,3.93201635615615,5.811146460134702,0
lcl|Zmarina_Zosma292g00210.1,1.9780478591822033,3.93569223431713,5.844549318262645,0
lcl|Zmarina_Zosma292g00280.1,1.9497004573113101,3.8643209492537895,5.710020802221731,0
lcl|Zmarina_Zosma293g00030.1,1.8939303173105007,3.6955672781063655,5.372892125759831,0
lcl|Zmarina_Zosma295g00030.1,1.9060572486976723,3.7474613004231907,5.509283617232993,0
lcl|Zmarina_Zosma296g00030.1,1.991767882252201,3.8902851668734066,5.6579466632279845,0
lcl|Zmarina_Zosma297g00050.1,1.9965833943895763,3.9548982767913903,5.87374662272931,0
lcl|Zmarina_Zosma29g00030.1,1.9372996994903988,3.7623761992265323,5.486209631098115,0
lcl|Zmarina_Zosma29g00040.1,1.9750610079173194,3.9184110567524932,5.7933752104032985,0
lcl|Zmarina_Zosma29g00090.1,1.9851337677883474,3.9470355990617407,5.850519108590701,0
lcl|Zmarina_Zosma29g00110.1,1.9645276655379702,3.8766597219665804,5.677006787013743,0
lcl|Zmarina_Zosma29g00140.1,1.9609511591799584,3.8585257038690197,5.680373971795579,0
lcl|Zmarina_Zosma29g00250.1,1.9437186910618893,3.8526342775784075,5.681927203758166,0
lcl|Zmarina_Zosma29g00340.1,1.9576275893953239,3.8680376512300474,5.672058337654454,0
lcl|Zmarina_Zosma29g00590.1,1.968019201905828,3.863113953476772,5.7222831264455305,0
lcl|Zmarina_Zosma29g00790.1,1.9661011275741436,3.895977857243533,5.7262913000117175,0
lcl|Zmarina_Zosma29g00830.1,1.9627572048829793,3.8826960920533775,5.687587904656788,0
lcl|Zmarina_Zosma29g00910.1,1.9502507859748202,3.8788256082726233,5.7784239089853555,0
lcl|Zmarina_Zosma29g01370.1,1.9522336495040793,3.88843658712859,5.750812152493162,0
lcl|Zmarina_Zosma29g01580.1,1.9660967375611036,3.9096514972672374,5.800742744350425,0
lcl|Zmarina_Zosma2g00100.1,1.9801445370830537,3.9083764468497786,5.732009729918127,0
lcl|Zmarina_Zosma2g00210.1,1.9819489910879409,3.9023526793356442,5.724399642021957,0
lcl|Zmarina_Zosma2g00410.1,1.9533415226821318,3.8769504908974253,5.739260419321169,0
lcl|Zmarina_Zosma2g00460.1,1.9724332024254005,3.9213672334027394,5.84165053159695,0
lcl|Zmarina_Zosma2g01180.1,1.7043801914129921,3.2926922446903726,4.667324743052458,0
lcl|Zmarina_Zosma2g01230.1,1.9622286670780906,3.8997970660614176,5.655890821937674,0
lcl|Zmarina_Zosma2g01260.1,1.9668216818694966,3.898375050799935,5.786914838122872,0
lcl|Zmarina_Zosma2g01480.1,1.9648260072280346,3.9083701667548136,5.712296595902539,0
lcl|Zmarina_Zosma2g01550.1,1.9307136094781892,3.8008661675317423,5.554721089374817,0
lcl|Zmarina_Zosma2g01960.1,1.933370072980943,3.8208067347082015,5.652932490983932,0
lcl|Zmarina_Zosma2g02310.1,1.966784446684394,3.9100935719639307,5.825851562307858,0
lcl|Zmarina_Zosma2g02350.1,1.9800072501189652,3.9202633439379087,5.813990049796531,0
lcl|Zmarina_Zosma2g02570.1,1.964118756939286,3.883037855823322,5.675265684028185,0
lcl|Zmarina_Zosma2g02780.1,1.9647290311998695,3.8856443078360194,5.74764272309822,0
lcl|Zmarina_Zosma2g02930.1,1.9542874344313872,3.840778570947088,5.620907382647417,0
lcl|Zmarina_Zosma2g03020.1,1.9350016072901843,3.8442484839504107,5.676560075510026,0
lcl|Zmarina_Zosma2g03070.1,1.9584941118373143,3.8490195542485868,5.642073353251981,0
lcl|Zmarina_Zosma2g03420.1,1.9613030315008215,3.8729253545961715,5.712528434599508,0
lcl|Zmarina_Zosma2g03650.1,1.9846752004027368,3.951264680500607,5.826069192321973,0
lcl|Zmarina_Zosma303g00010.1,1.946944162295018,3.8791007676393803,5.700266875737473,0
lcl|Zmarina_Zosma304g00090.1,1.9473130441879536,3.8105941009583058,5.510801830602311,0
lcl|Zmarina_Zosma3056g00020.1,1.9846559524624956,3.8346430188607035,5.383542904551351,0
lcl|Zmarina_Zosma306g00250.1,1.9470311877823754,3.845046516766846,5.680475393367277,0
lcl|Zmarina_Zosma306g00270.1,1.9878476951370514,3.9389144553763273,5.800635751587941,0
lcl|Zmarina_Zosma307g00050.1,1.9067411993656054,3.7365855868243214,5.464237926777619,0
lcl|Zmarina_Zosma307g00090.1,1.9091412575248943,3.7931198772924533,5.6492278414174635,0
lcl|Zmarina_Zosma309g00010.1,1.9586232480287038,3.873328361943357,5.753728816177587,0
lcl|Zmarina_Zosma309g00110.1,1.974310729777588,3.8897222414290136,5.634339176103857,0
lcl|Zmarina_Zosma30g00130.1,1.9890651840539162,3.9267113281459416,5.805229674876723,0
lcl|Zmarina_Zosma30g00250.1,1.9888960866945775,3.914193823829608,5.784251104798651,0
lcl|Zmarina_Zosma30g00380.1,1.9379392601138266,3.8404636719729575,5.6488515506781845,0
lcl|Zmarina_Zosma30g00730.1,1.9037538147740958,3.7618613089065644,5.368140791894354,0
lcl|Zmarina_Zosma30g01110.1,1.9994318059929839,3.963233547067661,5.891008707474052,0
lcl|Zmarina_Zosma30g01130.1,1.9114276076428731,3.7497575575492212,5.480114091132666,0
lcl|Zmarina_Zosma30g01230.1,1.9166361453478955,3.8126953177570604,5.660087235179543,0
lcl|Zmarina_Zosma30g01330.1,1.9589537934228534,3.8782451842571146,5.747367720515039,0
lcl|Zmarina_Zosma312g00020.1,1.9264776515387811,3.841991184038971,5.702045129252207,0
lcl|Zmarina_Zosma314g00060.1,1.938124661687998,3.8389723412579864,5.691627715176922,0
lcl|Zmarina_Zosma317g00060.1,1.98708824075639,3.9615847524470165,5.900941371378232,0
lcl|Zmarina_Zosma317g00120.1,1.9633535706239562,3.9002816207188364,5.787904451526936,0
lcl|Zmarina_Zosma31g00380.1,1.9777014823809491,3.925503843423512,5.837288861940925,0
lcl|Zmarina_Zosma31g00395.1,1.9623949762752373,3.8518968387924533,5.631481999226441,0
lcl|Zmarina_Zosma31g00510.1,1.97751971429169,3.9091859901835555,5.806734415297173,0
lcl|Zmarina_Zosma31g01010.1,1.9183812473070607,3.7825208802273362,5.571802026486578,0
lcl|Zmarina_Zosma31g01320.1,1.95691502204099,3.8775550241194807,5.6713569528658745,0
lcl|Zmarina_Zosma31g01560.1,1.9092834702970818,3.734849740688715,5.416049152553435,0
lcl|Zmarina_Zosma31g01570.1,1.9785609925263299,3.9183291753514764,5.760855227662537,0
lcl|Zmarina_Zosma323g00120.1,1.960807080729345,3.836435365422395,5.5455852000651555,0
lcl|Zmarina_Zosma324g00100.1,1.960679793722515,3.8845843087123306,5.752054278547561,0
lcl|Zmarina_Zosma324g00140.1,1.8965983778210063,3.779736740709753,5.547478559746834,0
lcl|Zmarina_Zosma324g00150.1,1.8985454483154012,3.7496802999502794,5.413089262312573,0
lcl|Zmarina_Zosma324g00200.1,1.960548815796509,3.8795992333182046,5.734861461277448,0
lcl|Zmarina_Zosma324g00210.1,1.986259609867342,3.9372985760707406,5.8287086745324785,0
lcl|Zmarina_Zosma327g00090.1,1.983383625882102,3.8677678483915705,5.630457758266678,0
lcl|Zmarina_Zosma328g00050.1,1.9574894226298818,3.8609821419379333,5.634447695663087,0
lcl|Zmarina_Zosma32g00070.1,1.9085993891871278,3.7934679842782653,5.534723338307785,0
lcl|Zmarina_Zosma32g00120.1,1.9676258489065614,3.857183182042229,5.699005949673865,0
lcl|Zmarina_Zosma32g00370.1,1.9695566570447145,3.8495588568704457,5.621609616068789,0
lcl|Zmarina_Zosma32g00410.1,1.9608658199995268,3.8970487991751344,5.773570004443997,0
lcl|Zmarina_Zosma32g00440.1,1.9685966977361888,3.892096701793735,5.754909443761776,0
lcl|Zmarina_Zosma32g00630.1,1.9867272437141592,3.9346698206722523,5.703973736047741,0
lcl|Zmarina_Zosma32g00710.1,1.9765276218768024,3.8801625937137842,5.664280379642763,0
lcl|Zmarina_Zosma32g00740.1,1.9102695747149856,3.792295975053595,5.625049273756575,0
lcl|Zmarina_Zosma32g00960.1,1.9229527388478693,3.8100631734287114,5.641773460062541,0
lcl|Zmarina_Zosma330g00100.1,1.95531886115817,3.882566195111909,5.710359351885509,0
lcl|Zmarina_Zosma330g00220.1,1.9931919611245283,3.9472910196800552,5.765166841107161,0
lcl|Zmarina_Zosma330g00230.1,1.8873908088923799,3.746935154516436,5.549404971848826,0
lcl|Zmarina_Zosma330g00240.1,1.9673870819673636,3.9143448813992663,5.76847324102687,0
lcl|Zmarina_Zosma332g00030.1,1.9622358671457858,3.8527436050633788,5.407895140368912,0
lcl|Zmarina_Zosma335g00010.1,1.9740185484597728,3.8832791571646306,5.72046228968918,0
lcl|Zmarina_Zosma335g00030.1,1.9183500179952984,3.7453768464439983,5.444677862755241,0
lcl|Zmarina_Zosma33g00080.1,1.8649309009662804,3.6864683505816895,5.35100194815808,0
lcl|Zmarina_Zosma33g00090.1,1.960550321505579,3.9002507626018357,5.629274930729411,0
lcl|Zmarina_Zosma33g00630.1,1.966015267575031,3.887520849593395,5.760785810672716,0
lcl|Zmarina_Zosma33g00650.1,1.949871040356512,3.8705858800592443,5.622599877456242,0
lcl|Zmarina_Zosma33g00660.1,1.9739389300025256,3.898166564716243,5.644045139165971,0
lcl|Zmarina_Zosma33g00720.1,1.9905227420089853,3.9399368814590807,5.768558417135849,0
lcl|Zmarina_Zosma33g00800.1,1.932768618799386,3.830092706858877,5.595394897020182,0
lcl|Zmarina_Zosma33g00900.1,1.9856498318151399,3.939699856699107,5.752009790319378,0
lcl|Zmarina_Zosma33g00910.1,1.9562611931271707,3.879619992917333,5.6422028283348755,0
lcl|Zmarina_Zosma33g01120.1,1.9960721025837802,3.9527738037158797,5.8013910098585315,0
lcl|Zmarina_Zosma33g01350.1,1.9819147167867603,3.944131789903162,5.698775550774178,0
lcl|Zmarina_Zosma340g00030.1,1.906225806090022,3.7703418783964646,5.536911482667286,0
lcl|Zmarina_Zosma340g00140.1,1.98237287398292,3.9336165318599634,5.739398856977533,0
lcl|Zmarina_Zosma342g00020.1,1.9579110538550886,3.884269031065045,5.7407793300284204,0
lcl|Zmarina_Zosma342g00240.1,1.9229104801909274,3.8261890348820438,5.615462646080219,0
lcl|Zmarina_Zosma345g00070.1,1.9207293097044142,3.8008647089053613,5.632261055617363,0
lcl|Zmarina_Zosma345g00230.1,1.977937693054747,3.879796464043148,5.670844210048813,0
lcl|Zmarina_Zosma3473g00010.1,1.96540806444716,3.9026070364936634,5.679588464579027,0
lcl|Zmarina_Zosma349g00030.1,1.965181952366218,3.8861781753452926,5.6330307078161646,0
lcl|Zmarina_Zosma349g00050.1,1.9508124747079998,3.837757043038595,5.607753868682396,0
lcl|Zmarina_Zosma34g00050.1,1.9403148227386078,3.839996265577143,5.562163228487903,0
lcl|Zmarina_Zosma34g00220.1,1.969262946403797,3.8981689401817343,5.702857921965304,0
lcl|Zmarina_Zosma34g00450.1,1.9254647224865717,3.8089865852812053,5.624825533974969,0
lcl|Zmarina_Zosma34g01200.1,1.9619862999268642,3.904279392619162,5.758614252190034,0
lcl|Zmarina_Zosma350g00080.1,1.8817202678808551,3.704159974656812,5.4280205229952125,0
lcl|Zmarina_Zosma350g00150.1,1.9531423727513824,3.8277101380753513,5.5456831377912765,0
lcl|Zmarina_Zosma350g00160.1,1.9726110810074415,3.9260869627040442,5.8434796899248385,0
lcl|Zmarina_Zosma351g00200.1,1.9625114300045112,3.90247349398594,5.778314614923898,0
lcl|Zmarina_Zosma354g00120.1,1.9294655894911383,3.8083392143574257,5.469668163501564,0
lcl|Zmarina_Zosma357g00020.1,1.8125948588580838,3.578170003740532,5.244121621200454,0
lcl|Zmarina_Zosma35g00760.1,1.9342411694305215,3.8487321459096977,5.663081469887966,0
lcl|Zmarina_Zosma360g00050.1,1.9111971300291226,3.7802309885803878,5.545614422761062,0
lcl|Zmarina_Zosma363g00010.1,1.985397097786946,3.92972724740858,5.769212651727594,0
lcl|Zmarina_Zosma366g00030.1,1.9502803305691094,3.8476225467421776,5.650261000686977,0
lcl|Zmarina_Zosma367g00020.1,1.9785920615099428,3.8840363243551366,5.7083071654514,0
lcl|Zmarina_Zosma368g00010.1,1.9901788051187892,3.9223630008208477,5.76056507877284,0
lcl|Zmarina_Zosma36g00080.1,1.9305777403751796,3.814697148821933,5.58917509030199,0
lcl|Zmarina_Zosma36g00090.1,1.975887344175038,3.9110850776720225,5.701548269501642,0
lcl|Zmarina_Zosma36g00150.1,1.9818344081303783,3.900786773280113,5.742099503723641,0
lcl|Zmarina_Zosma36g00160.1,1.9908286523227994,3.9254485611287735,5.76440093988747,0
lcl|Zmarina_Zosma36g00180.1,1.9334263651561794,3.841278966041999,5.652824503633143,0
lcl|Zmarina_Zosma36g00330.1,1.9631524933454045,3.84567568944273,5.597313870271482,0
lcl|Zmarina_Zosma36g00850.1,1.9519956684851478,3.861264006707929,5.672577017979168,0
lcl|Zmarina_Zosma373g00230.1,1.99668352118717,3.9193454779406696,5.767705514653055,0
lcl|Zmarina_Zosma374g00010.1,1.9945268830832399,3.959577539731894,5.765232119018412,0
lcl|Zmarina_Zosma374g00070.1,1.9896448778469564,3.9710610377432527,5.851653867337828,0
lcl|Zmarina_Zosma375g00130.1,1.9494141020396656,3.8619503344360213,5.718406314063891,0
lcl|Zmarina_Zosma375g00140.1,1.9770531540737233,3.93066208021916,5.827424946824431,0
lcl|Zmarina_Zosma376g00010.1,1.856385632376051,3.6639205792946483,5.359305667785596,0
lcl|Zmarina_Zosma377g00020.1,1.876753643616661,3.7390705750243614,5.5491217374097594,0
lcl|Zmarina_Zosma378g00040.1,1.9714555229492643,3.923194054339004,5.843071365369567,0
lcl|Zmarina_Zosma378g00060.1,1.925282649026061,3.809241306872281,5.522241228769713,0
lcl|Zmarina_Zosma37g00490.1,1.966768221516309,3.911178830595916,5.693273311413042,0
lcl|Zmarina_Zosma37g00760.1,1.990141234954841,3.959182771426413,5.885575745314502,0
lcl|Zmarina_Zosma37g01040.1,1.8903355384558411,3.748705758013293,5.549530392190435,0
lcl|Zmarina_Zosma37g01060.1,1.9697360697988817,3.907741717405319,5.760569961257286,0
lcl|Zmarina_Zosma37g01080.1,1.941830584084674,3.835786436132316,5.571875420983712,0
lcl|Zmarina_Zosma381g00100.1,1.9352160473618234,3.8080017922337097,5.567219300834685,0
lcl|Zmarina_Zosma386g00020.1,1.9367622896420538,3.8471167068735976,5.72350367143291,0
lcl|Zmarina_Zosma387g00040.1,1.989132867145236,3.9150318868765854,5.724450638387824,0
lcl|Zmarina_Zosma389g00030.1,1.8831661605395817,3.727757129219528,5.4000880998191105,0
lcl|Zmarina_Zosma389g00180.1,1.8750826110463752,3.677518708134424,5.3603393082672035,0
lcl|Zmarina_Zosma38g00010.1,1.9846064553139917,3.8973256200727473,5.72196581639901,0
lcl|Zmarina_Zosma38g00210.1,1.9948583798761823,3.931135514130164,5.761039643045096,0
lcl|Zmarina_Zosma38g00260.1,1.963824748348041,3.887010966750337,5.773136890668222,0
lcl|Zmarina_Zosma38g00490.1,1.9677089395091205,3.905302290732295,5.732744940446983,0
lcl|Zmarina_Zosma38g00500.1,1.9735000698568355,3.920633141748459,5.805803846758025,0
lcl|Zmarina_Zosma38g00670.1,1.960995205745958,3.8509849027484857,5.637011322211801,0
lcl|Zmarina_Zosma38g01025.1,1.9631768993380931,3.889967904883727,5.730633295218593,0
lcl|Zmarina_Zosma393g00090.1,1.9853437854179043,3.9435937703463213,5.872303205035465,0
lcl|Zmarina_Zosma395g00040.1,1.9297650610041697,3.8249946789490172,5.603687839181518,0
lcl|Zmarina_Zosma397g00060.1,1.9467770957229265,3.857946840085778,5.725968158593095,0
lcl|Zmarina_Zosma397g00130.1,1.8837991455283545,3.7258615802175354,5.503254111043861,0
lcl|Zmarina_Zosma39g00150.1,1.9629319851638485,3.8950366055910615,5.719958839206029,0
lcl|Zmarina_Zosma39g00640.1,1.9191538520761329,3.8097780598919813,5.632697147333946,0
lcl|Zmarina_Zosma3g00100.1,1.9025734071912241,3.764639238443236,5.532221407109247,0
lcl|Zmarina_Zosma3g00300.1,1.9596869298842505,3.8835590741608748,5.776826203270091,0
lcl|Zmarina_Zosma3g00320.1,1.9258888801866023,3.826533882913762,5.627302346916226,0
lcl|Zmarina_Zosma3g00540.1,1.9505923635857032,3.744952264415228,5.239552258445597,0
lcl|Zmarina_Zosma3g00690.1,1.954219514286316,3.8608093437258852,5.731826806017246,0
lcl|Zmarina_Zosma3g00800.1,1.961379567515913,3.88218999472084,5.706204410975885,0
lcl|Zmarina_Zosma3g00980.1,1.9173599949665228,3.75846303052047,5.464803932506249,0
lcl|Zmarina_Zosma3g01090.1,1.9851297068078322,3.884338073117462,5.577035818519013,0
