nameseq,k1,k2,k3,label
Zosma04g11640.1,1.9427942224977746,3.8349116154863463,5.636817562278746,1
Zosma02g20330.1,1.9865430333973944,3.913419726596835,5.727563547246283,1
Zosma03g32930.1,1.9979959027548708,3.9770872010932035,5.916752586999046,1
Zosma05g04850.1,1.9933248073271925,3.9434755747235686,5.856280903203027,1
Zosma01g29040.1,1.9992061084648154,3.9525501080921432,5.848173079490632,1
Zosma02g22720.1,1.9995045252603734,3.970368546645424,5.890407121431475,1
Zosma01g29550.1,1.9684009565545737,3.893495477676512,5.747924312540249,1
Zosma03g22840.1,1.9955693270609853,3.960426896399704,5.875835609499437,1
Zosma06g04270.1,1.9687472356192905,3.909971910788549,5.8267188400216146,1
Zosma136g00100.1,1.9736328231569567,3.91975002921796,5.831528183243925,1
Zosma04g03240.1,1.9606424884276603,3.878046908931395,5.742383393087203,1
Zosma05g12290.1,1.9479235797307317,3.8513743482645455,5.68413632323565,1
Zosma04g01280.1,1.9278945016159437,3.748253839216397,5.461495131206427,1
Zosma04g16710.1,1.98380491233505,3.945224593047,5.87775084536951,1
Zosma01g05080.1,1.9941742606369264,3.9689263346231622,5.917264529502485,1
Zosma04g05390.1,1.9334215440832605,3.8279204962788906,5.5872405157644645,1
Zosma05g28660.1,1.9961740865328148,3.9663474342211913,5.876439403298689,1
Zosma05g07560.1,1.986706158832184,3.9263563402339123,5.741044889873899,1
Zosma02g05390.1,1.999411600042432,3.96391366865384,5.88373190788018,1
Zosma02g15190.1,1.9849410020249685,3.928774312628464,5.853305492242884,1
Zosma04g19040.1,1.966220858993625,3.9182008330024023,5.8108630152099945,1
Zosma05g13680.1,1.9951437182749145,3.9588773366595356,5.859970195213694,1
Zosma06g06390.1,1.973304208006938,3.907159993201391,5.743922838560392,1
Zosma01g22820.1,1.9392354262766718,3.8271473750129603,5.616384020104225,1
Zosma01g18820.1,1.9653327912600675,3.863117254412458,5.539933816770351,1
Zosma01g28010.1,1.9898968531716728,3.9676614008004796,5.920993776715675,1
Zosma06g17480.1,1.9929841887630015,3.9545794118157747,5.878791268341924,1
Zosma05g17210.1,1.904507049480751,3.7728693448743593,5.5714306206580115,1
Zosma02g19230.1,1.963580759900097,3.8985104077596944,5.813758399431035,1
Zosma03g34170.1,1.9813413220367888,3.9420319856385344,5.8455287051682,1
Zosma04g21400.1,1.974728912638212,3.9219487937957562,5.8481925195514135,1
Zosma05g09570.1,1.9877426324442768,3.947659714954759,5.870956975033195,1
Zosma06g29920.1,1.9937992026044795,3.96708838283365,5.916771926117417,1
Zosma07g02960.1,1.922421430367925,3.806625472274617,5.658809800275234,1
Zosma01g08410.1,1.9900376137894442,3.9372461846119613,5.795799519476855,1
Zosma04g03860.1,1.922519165891093,3.7631748551400284,5.418139294425866,1
Zosma01g34770.1,1.9728808469245795,3.916802831821712,5.841913764078229,1
Zosma05g07510.1,1.9963518724482519,3.9750444978860964,5.895716880214544,1
Zosma02g06750.1,1.9891588015142547,3.952706014051003,5.88354838491677,1
Zosma01g14670.1,1.9570825112682166,3.885162967048702,5.797645743641076,1
Zosma03g24950.1,1.9936509511034397,3.9243975368063184,5.724755019115137,1
Zosma06g00440.1,1.9741123640095826,3.9091223540121236,5.8206541923789095,1
Zosma05g32710.1,1.9928672963376477,3.953180786481904,5.88811157334956,1
Zosma02g24900.1,1.9846446400626212,3.9428720719891333,5.846137833255695,1
Zosma05g21140.1,1.988336574392963,3.938732395695269,5.826576080830669,1
Zosma06g22310.1,1.9695045973986067,3.8931614527056024,5.771886655779603,1
Zosma04g12240.1,1.9373051191213944,3.7921195663233034,5.433407543994418,1
Zosma01g01250.1,1.9953303813196581,3.9730528959280256,5.866695080866529,1
Zosma06g07860.1,1.9032188485761936,3.731301385892082,5.447700342873397,1
Zosma06g21160.1,1.978446922724231,3.9262980908533986,5.851316126499519,1
Zosma06g16430.1,1.9771632624456354,3.9166923660893915,5.801280174398677,1
Zosma06g29730.1,1.945677514998216,3.859048146915512,5.7599396247578065,1
Zosma01g07770.1,1.9942655593367506,3.936772008100509,5.790642093212241,1
Zosma05g34220.1,1.95756566656245,3.8743078850155572,5.712217396923799,1
Zosma05g01660.1,1.953366831891816,3.8569959954019817,5.6946454409563785,1
Zosma03g05540.1,1.9640978494170063,3.908752987381711,5.840810965711166,1
Zosma05g27360.1,1.976390491371552,3.920628603428649,5.8484256038818705,1
Zosma06g26900.1,1.9960898566485925,3.9572588452240143,5.874545673589987,1
Zosma04g07170.1,1.9894858462694667,3.94249495219046,5.867942032771848,1
Zosma04g25040.1,1.9680692550721564,3.866499368788713,5.692619750482908,1
Zosma02g04840.1,1.9858347025407979,3.943912736204079,5.881612715015763,1
Zosma04g09350.1,1.9437385611907818,3.8429198915980085,5.710927477395619,1
Zosma03g29830.1,1.9843448520693272,3.9043675043703794,5.764953422048305,1
Zosma05g00920.1,1.957195684334495,3.8716257627132147,5.737992457284309,1
Zosma05g04760.1,1.9965456146113898,3.969756083996681,5.902014656088976,1
Zosma04g16240.1,1.991485369218696,3.9353886590059033,5.852844723764174,1
Zosma02g17080.1,1.965785824763118,3.8994603055918984,5.820815493258366,1
Zosma01g36910.1,1.9987322804235093,3.9767748813459867,5.915387754178031,1
Zosma04g23360.1,1.9959915560860373,3.9400525049677824,5.823949475442918,1
Zosma06g17290.1,1.9960457293562182,3.9622352243116206,5.897496300360956,1
Zosma03g21690.1,1.9659638119065916,3.906852827089301,5.735326978104228,1
Zosma03g22520.1,1.9604368183656913,3.883232007535154,5.770163258337856,1
Zosma04g02910.1,1.9907185790953854,3.942505375518597,5.844798894915891,1
Zosma06g27880.1,1.9681155426542907,3.8649841015985245,5.690512867972502,1
Zosma06g20410.1,1.975323387412066,3.9161103249613407,5.797900025157435,1
Zosma04g15860.1,1.9636137350892882,3.908687259247048,5.831119711100559,1
Zosma06g16220.1,1.9883742099745967,3.9326434775526775,5.847623642146104,1
Zosma05g08210.1,1.9918968653445392,3.945012070707095,5.824695260622522,1
Zosma02g17760.1,1.998595459703174,3.9739439557883243,5.923299700832143,1
Zosma01g17370.1,1.8166157593723908,3.5842201776897977,5.122216162956316,1
Zosma04g19290.1,1.9388831078716071,3.8345355626282536,5.704589989213913,1
Zosma06g04610.1,1.992857293785929,3.9230351105473944,5.8022028897458355,1
Zosma03g15310.1,1.9779910723131389,3.9111985927339683,5.8062100380453145,1
Zosma02g13690.1,1.9646817627556863,3.885157651539083,5.766278557931178,1
Zosma04g04500.1,1.976606786141013,3.913057718127874,5.814972069604126,1
Zosma01g39870.1,1.9792343995418844,3.9334062058638217,5.849122688738952,1
Zosma01g10770.1,1.9732882192509607,3.932781495922242,5.842486104841161,1
Zosma54g00040.1,1.9765418846996918,3.892913807299599,5.565873240072503,1
Zosma03g31310.1,1.9656812010077342,3.879953958368988,5.77856649510831,1
Zosma06g04850.1,1.9742455798325,3.9195934114425626,5.8226162025366355,1
Zosma01g42410.1,1.9632465998335844,3.895055762346666,5.797104741930358,1
Zosma01g07270.1,1.986530841020514,3.931207199125027,5.84850475718829,1
Zosma02g20470.1,1.9894758245013568,3.957473407139575,5.896014479264793,1
Zosma01g41390.1,1.9626902203917376,3.8954240503459236,5.806739277954499,1
Zosma01g12080.1,1.9918777338315838,3.9700176412781993,5.911001791057191,1
Zosma557g00010.1,1.9647254952759212,3.8796514068947503,5.751910071571619,1
Zosma05g21790.1,1.996382072169264,3.966314451183811,5.881973231668557,1
Zosma06g02210.1,1.941706932855828,3.84282636606001,5.732538258781148,1
Zosma03g31490.1,1.9930374317556643,3.9618174442271568,5.899535941789734,1
Zosma191g00020.1,1.9696237469525846,3.8542686734295915,5.600671888255943,1
Zosma469g00010.1,1.9695405306729168,3.9012456085574416,5.794974343994259,1
Zosma06g14600.1,1.9944689841722116,3.8885244680473425,5.669328057283487,1
Zosma01g36720.1,1.972005544786067,3.909685348676931,5.825163804457788,1
Zosma01g23310.1,1.9679436638878471,3.904569838432649,5.772613597294629,1
Zosma06g03050.1,1.9820498633815262,3.9427564481858606,5.8831390572518485,1
Zosma01g09370.1,1.9919455880096215,3.9503074856052374,5.8857176278127135,1
Zosma05g25460.1,1.9733939297200371,3.9121564058283873,5.83227379417257,1
Zosma01g13480.1,1.961119487873355,3.878817219068129,5.723477180672991,1
Zosma06g10250.1,1.9968325351161496,3.936610385659069,5.80688896753277,1
Zosma02g23110.1,1.9881435997824182,3.9430386694846167,5.848520686551748,1
Zosma02g13610.1,1.9160176413208991,3.8005949473241527,5.6656815043444135,1
Zosma07g01710.1,1.9516618525284684,3.848401416952476,5.648565358831698,1
Zosma01g25000.1,1.9601746899778683,3.8486694964750088,5.666240771670063,1
Zosma02g25510.1,1.992483447513468,3.9588641609469026,5.9007317173393625,1
Zosma01g17210.1,1.9730006121065369,3.894984731452515,5.793722448008447,1
Zosma02g25460.1,1.9679626185670234,3.901944406558666,5.819449891823969,1
Zosma01g27790.1,1.9783096353786291,3.9184166954332205,5.832002024498678,1
Zosma03g20030.1,1.9965072554830154,3.970638660508573,5.912166760500588,1
Zosma213g00120.1,1.9592225756917139,3.823257449513449,5.535763215643851,1
Zosma04g20290.1,1.9370399493134465,3.840375614414337,5.733489230929314,1
Zosma01g41550.1,1.9775108596471296,3.9125600896694728,5.825942720370435,1
Zosma02g15560.1,1.9731806354598493,3.9146053043890503,5.837464737114221,1
Zosma04g09770.1,1.9676126088109425,3.9170920785334413,5.814115622207072,1
Zosma03g36680.1,1.97790831212313,3.907331753675107,5.7356512826913075,1
Zosma02g15210.1,1.9912966703712933,3.9426928418412435,5.851626529219148,1
Zosma04g15100.1,1.982403055953184,3.9411958999179686,5.848098574843618,1
Zosma02g07890.1,1.8533110029877218,3.6594391480373685,5.325568064706103,1
Zosma03g17000.1,1.980818209460624,3.921131499981147,5.836076148021284,1
Zosma05g21550.1,1.9722003146585434,3.9129164965286645,5.745194353583392,1
Zosma03g20750.1,1.995082899858355,3.956075287011333,5.851466229745821,1
Zosma237g00010.1,1.9833804886392326,3.9079298135580114,5.793667299380978,1
Zosma01g05120.1,1.9860507346449552,3.899225259140988,5.774766340274805,1
Zosma04g18720.1,1.9490118604952678,3.8549539703414073,5.692440890234114,1
Zosma03g04710.1,1.9739338100940644,3.9184275998427447,5.831726025534151,1
Zosma06g28900.1,1.988860690104648,3.953534223708057,5.888113920864765,1
Zosma04g04220.1,1.9764929235403697,3.8665730317698133,5.6060256086928995,1
Zosma05g31040.1,1.9275979724727077,3.8072579271584686,5.611160392844571,1
Zosma05g17940.1,1.9812463011021189,3.9311979812115485,5.857147391364383,1
Zosma02g12670.1,1.9377710027749318,3.838137236419092,5.62446078587882,1
Zosma04g20390.1,1.933645407682816,3.8266711465975147,5.630189192725551,1
Zosma07g03290.1,1.9593043451269572,3.898341695913262,5.796760121590176,1
Zosma05g09650.1,1.974084599123858,3.9138184478134783,5.8422147616244295,1
Zosma01g30340.1,1.9986099877529875,3.974485668971927,5.894478004333638,1
Zosma04g02840.1,1.9986566758952793,3.9538795713286885,5.842996340522185,1
Zosma02g14700.1,1.9863213603057306,3.9349823340388204,5.871307251847713,1
Zosma01g29270.1,1.997541252002243,3.967745439666629,5.9079293489069675,1
Zosma06g02460.1,1.9506810936190284,3.881378889676448,5.793813891452804,1
Zosma03g28570.1,1.9785899851709312,3.9300637488435246,5.873069352326384,1
Zosma05g28830.1,1.9787194161142896,3.9281629048019053,5.84977073701012,1
Zosma02g10710.1,1.9549391644495278,3.8851993511283185,5.802773654491663,1
Zosma04g24100.1,1.8958444837895114,3.6064090983560284,5.0052149614738335,1
Zosma03g08270.1,1.9920593331277354,3.917774225992264,5.815428573532263,1
Zosma02g06130.1,1.9666744977750985,3.890213524224707,5.785292491241196,1
Zosma01g26560.1,1.9104024907423427,3.7779611065117527,5.50163245086391,1
Zosma04g08330.1,1.9347378217371258,3.793041838558276,5.447218295409301,1
Zosma02g06790.1,1.9936977231849144,3.9609285396018663,5.8314044131179195,1
Zosma01g17540.1,1.9728372682711304,3.8745842081863304,5.601996717789252,1
Zosma05g17930.1,1.994461225843203,3.971741471188657,5.926290088915428,1
Zosma05g12760.1,1.9778743910906351,3.9101673338148157,5.8042936230100945,1
Zosma01g31740.1,1.9991552421877556,3.977723843858444,5.922250223435079,1
Zosma02g09290.1,1.9376144553367878,3.8416299904168136,5.697524428132814,1
Zosma06g25890.1,1.9897740375275155,3.949998574690831,5.868984876450652,1
Zosma02g09680.1,1.9769130278030378,3.894488140304018,5.736024390471403,1
Zosma03g15670.1,1.984396536825192,3.9521981154550465,5.85258886387198,1
Zosma06g14440.1,1.9791280423998705,3.9048119375477603,5.713923923473418,1
Zosma01g31000.1,1.9963892576221187,3.948927428352327,5.827163486186756,1
Zosma04g19070.1,1.9723998643555052,3.923323430180273,5.852990639564424,1
Zosma06g07770.1,1.9705705825980162,3.9140817560750434,5.824778991130987,1
Zosma480g00010.1,1.9660212962794055,3.8821589140543287,5.752669507805729,1
Zosma01g33110.1,1.9781652129291862,3.8615947826842727,5.621497313821085,1
Zosma01g31960.1,1.984493161533357,3.9489290407674558,5.832948541745719,1
Zosma03g00740.1,1.9647924093660047,3.9102034061660595,5.815968721292529,1
Zosma05g23440.1,1.9726620492252318,3.907461339759198,5.8027713559099094,1
Zosma06g24560.1,1.9671048906756923,3.907292537071446,5.8244970702053775,1
Zosma01g05740.1,1.969823773874693,3.897611241637545,5.802976407480423,1
Zosma04g21890.1,1.9784270511686866,3.9245027535008052,5.824700644356344,1
Zosma06g25130.1,1.9871818424222238,3.9319210393504083,5.846764114301299,1
Zosma05g16430.1,1.9527816517811767,3.845047865875427,5.669121283746818,1
Zosma04g03490.1,1.9717191394170839,3.9131787372830886,5.837847275876279,1
Zosma02g00080.1,1.9978913716222886,3.9567588708504413,5.837932732171298,1
Zosma01g27310.1,1.9259448308856557,3.8003942777536377,5.6439072596411295,1
Zosma03g30570.1,1.968542041467538,3.89449319360697,5.750726313017225,1
Zosma03g14430.1,1.9779027257904278,3.938468897527268,5.834735633474617,1
Zosma01g05040.1,1.949287606755346,3.829896559958113,5.625975858149506,1
Zosma469g00020.1,1.9000315364048561,3.771171814127156,5.608489579764058,1
Zosma01g30760.1,1.9716140268170301,3.9218121159640833,5.842665402290655,1
Zosma01g06460.1,1.9831667697156947,3.9359490178183063,5.82627774486838,1
Zosma04g22850.1,1.9836459971482285,3.9318969417321363,5.786134646423624,1
Zosma06g07180.1,1.9777336056680475,3.9297869419549563,5.868649539582066,1
Zosma05g09890.1,1.9700145335791288,3.8786381668927827,5.6222232687724185,1
Zosma03g11220.1,1.9836431133027315,3.873975896060201,5.616020061990828,1
Zosma05g25120.1,1.9927142972429936,3.934229864880352,5.732193468688759,1
Zosma01g15910.1,1.9639150367526566,3.892385864382349,5.778180565219125,1
Zosma1103g00050.1,1.9939744288366854,3.95449478774737,5.876621442779237,1
Zosma01g05930.1,1.9915058952041964,3.9173345769126517,5.746570875048277,1
Zosma05g10710.1,1.9683008796854182,3.8928897353195056,5.808031616827839,1
Zosma05g05110.1,1.957343844662483,3.8808721714190613,5.768507066186141,1
Zosma05g22480.1,1.9929485621606458,3.956180793847066,5.885752509396817,1
Zosma01g31070.1,1.7367047079194007,3.3776835887243197,4.841537724227027,1
Zosma05g06080.1,1.9673318474925068,3.903296654453838,5.821695155154704,1
Zosma04g02630.1,1.961335497769487,3.8718565655126405,5.741069873326102,1
Zosma01g05190.1,1.9944625641968998,3.948948880030932,5.862135822886731,1
Zosma01g34650.1,1.9942049097250285,3.948315101290043,5.852006745778916,1
Zosma01g17220.1,1.9771552284641423,3.9197883276075496,5.842769393548093,1
Zosma03g36880.1,1.9615797278008773,3.886353870343592,5.741040287361501,1
Zosma05g07350.1,1.9513163008910974,3.860470958238347,5.725602411921659,1
Zosma01g29000.1,1.946372310907269,3.836196779868625,5.626387940955958,1
Zosma02g00900.1,1.989978830106082,3.9569699571172396,5.88043892776236,1
Zosma03g08010.1,1.9759089502687548,3.8895095015776664,5.7713219787004615,1
Zosma01g15540.1,1.9940840838509755,3.9779307679051827,5.919323885774058,1
Zosma02g07750.1,1.9735015646939686,3.8795762577788637,5.7165680243925445,1
Zosma01g17660.1,1.9305163399335774,3.8174893604353812,5.600612253836678,1
Zosma03g13900.1,1.9900592955637577,3.953692090967768,5.870273785893055,1
Zosma05g30990.1,1.9958193710548848,3.9676593369424973,5.893204825864829,1
Zosma01g15630.1,1.944246769372588,3.7999065189779553,5.581566615085235,1
Zosma06g14120.1,1.983992220439557,3.9427845859712956,5.800042968079211,1
Zosma01g19450.1,1.998309111382208,3.9696048489086335,5.889109839330983,1
Zosma03g24210.1,1.9527422730389197,3.8426596156054567,5.691951459696101,1
Zosma02g19710.1,1.987801329929451,3.93773701421953,5.833811403829477,1
Zosma05g14660.1,1.9917748194641471,3.9245473937107773,5.789047172227789,1
Zosma02g03470.1,1.983920216824933,3.9472993222787114,5.866634578416825,1
Zosma03g00340.1,1.9819372148275582,3.9297145949877543,5.7907900035276185,1
Zosma04g05820.1,1.964043723335817,3.8649991806110693,5.721452427137197,1
Zosma01g11190.1,1.9755736121173813,3.9256958071713854,5.851917883834899,1
Zosma05g22970.1,1.9929844893656345,3.935642227554931,5.793425515125431,1
Zosma06g08940.1,1.973963141148099,3.893038016379506,5.728639984593551,1
Zosma01g21510.1,1.9976495827636795,3.9641902683387915,5.884657484503898,1
Zosma06g16470.1,1.9865604437280364,3.9361762590698337,5.857263544990277,1
Zosma01g31830.1,1.995359059792018,3.9026784717114804,5.771393101207718,1
Zosma06g01920.1,1.9847923077042307,3.9357123915173062,5.861179375357604,1
Zosma01g35290.1,1.9461232475804138,3.855511292112691,5.737724748868299,1
Zosma04g25880.1,1.9817729942377262,3.9313771969235654,5.8542350862615455,1
Zosma02g05620.1,1.9982967204247695,3.892518370691494,5.693018534004685,1
Zosma01g38090.1,1.984060427083503,3.9410737227458554,5.861233454130093,1
Zosma04g26640.1,1.9665285611428756,3.9095405134812724,5.802542430706904,1
Zosma05g29970.1,1.8917749546699145,3.7539556301462027,5.566105786746713,1
Zosma01g12110.1,1.9793889068785129,3.902701113246959,5.7392706002305305,1
Zosma03g04110.1,1.9612087473559072,3.8792555749368387,5.727208862275064,1
Zosma04g08630.1,1.9876760668641884,3.933177787595961,5.854314475985783,1
Zosma02g06940.1,1.9972678276451215,3.9817739252094912,5.891226684000462,1
Zosma03g36910.1,1.9660289434701534,3.904741402641844,5.824034427591257,1
Zosma05g04830.1,1.9658953979448348,3.865202429419919,5.661241508433789,1
Zosma04g23970.1,1.9456613184329248,3.867689489857307,5.762818442648765,1
Zosma06g13220.1,1.9820267255827,3.846060788276607,5.553067891684776,1
Zosma03g33690.1,1.9698234381838877,3.890477213729745,5.7710465535254984,1
Zosma02g08240.1,1.9924940504256325,3.8394369587920085,5.361212333836865,1
Zosma05g19950.1,1.994119209751819,3.9495998315879013,5.838025710257843,1
Zosma05g09600.1,1.9972664992567981,3.972267510062758,5.915811782834875,1
Zosma06g21020.1,1.946951094219687,3.8601578047345964,5.715241486680715,1
Zosma02g18630.1,1.9636829823704838,3.8942357794456823,5.81064239841463,1
Zosma06g14300.1,1.9571086106147335,3.8675626633947284,5.727082775420039,1
Zosma03g15210.1,1.8825895733850035,3.7208787473584843,5.339024602123754,1
Zosma01g38220.1,1.9977175015330855,3.9606527849374067,5.897266008205637,1
Zosma05g01730.1,1.9499277707862377,3.849303578037104,5.68894953755301,1
Zosma05g02560.1,1.9878962943415224,3.9437364982217735,5.870187109522678,1
Zosma01g13690.1,1.9243393036630012,3.8037266133539505,5.483696575827991,1
Zosma04g24480.1,1.9696808020127468,3.899837480578032,5.806875111842317,1
Zosma901g00020.1,1.9620644063596457,3.8603099029929595,5.672297907223928,1
Zosma02g13050.1,1.9331123225615996,3.8262383759259984,5.692190294219522,1
Zosma01g29720.1,1.967475520187815,3.90098972710184,5.804263600895272,1
Zosma03g06530.1,1.9208267337838425,3.814276708905765,5.527331834217798,1
Zosma05g23160.1,1.9656653706172906,3.896966406723743,5.801364405709066,1
Zosma01g30810.1,1.9824083174228802,3.945355284704563,5.860482994740369,1
Zosma03g29450.1,1.964407862833099,3.8854034971126903,5.7899166434291836,1
Zosma03g24290.1,1.994926608363146,3.961752944219997,5.902320206937523,1
Zosma02g05890.1,1.9823663830348721,3.9314476950644686,5.852569313080116,1
Zosma02g14490.1,1.862191905915639,3.6140514632396536,4.99055010908373,1
Zosma05g04220.1,1.974339493996987,3.9081387025180474,5.8039000610443745,1
Zosma03g00420.1,1.9783176393758206,3.9061565945485546,5.714103201353069,1
Zosma05g02850.1,1.9596350538587513,3.8918489047326417,5.8054406410431065,1
Zosma05g02430.1,1.9612067132572062,3.839214731942307,5.613075654263902,1
Zosma01g23470.1,1.8386724092013436,3.5699860673486854,5.058313940453424,1
Zosma03g16960.1,1.9827786050251734,3.916681359839622,5.760384338771453,1
Zosma03g30740.1,1.969832629471663,3.890790424614008,5.751326014144574,1
Zosma01g37950.1,1.998042476770929,3.9654368220149285,5.897420532838772,1
Zosma05g30580.1,1.964940816838331,3.8860143013141575,5.758176607768075,1
Zosma01g25930.1,1.9894149990647674,3.943302978748247,5.825147699037969,1
Zosma03g02850.1,1.983832778029683,3.9315448057375337,5.842568342448648,1
Zosma03g10770.1,1.9455510771651348,3.8062017487541175,5.482076588511436,1
Zosma04g09410.1,1.976712615772389,3.9000137164956645,5.754469177669388,1
Zosma05g01200.1,1.9813945858449413,3.892024770382585,5.721615319300203,1
Zosma04g17520.1,1.9737808054580084,3.917288570483764,5.849735029699233,1
Zosma03g01420.1,1.9825587583785833,3.9044606594212583,5.725303090830189,1
Zosma01g39340.1,1.9888410552789688,3.9063882182616285,5.766111967224499,1
Zosma02g05760.1,1.980182872265242,3.8981221510091166,5.70766943826097,1
Zosma01g08560.1,1.9164429084130628,3.8046955494703725,5.669589202462586,1
Zosma04g21130.1,1.9339096383434144,3.816175371700652,5.6175449575028145,1
Zosma04g25980.1,1.9666465134134448,3.87839853111612,5.687894391853481,1
Zosma05g30060.1,1.992260024094585,3.9454465341404523,5.851034636719097,1
Zosma03g00240.1,1.972432531766811,3.9154321134296923,5.834008874758461,1
Zosma01g42180.1,1.9965441536813975,3.961359497947322,5.875000139993203,1
Zosma01g06450.1,1.8966884047993202,3.7538212699220086,5.515225709673963,1
